ID,Title,Type
16518,Planning Perspectives,Journal
16525,Journal of Portfolio Management,Journal
16525,Journal of Portfolio Management,Journal
16525,Journal of Portfolio Management,Journal
16525,Journal of Portfolio Management,Journal
16981,Rehabilitacia,Journal
16981,Rehabilitacia,Journal
17298,Conference Record of the IEEE Photovoltaic Specialists Conference,Conference Proceedings
17298,Conference Record of the IEEE Photovoltaic Specialists Conference,Conference Proceedings
17298,Conference Record of the IEEE Photovoltaic Specialists Conference,Conference Proceedings
17400154822,"East Asian Science, Technology and Society",Journal
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,Journal
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,Journal
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,Journal
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,Journal
18238,Revista de Investigacion Clinica,Journal
18430,Caryologia,Journal
18430,Caryologia,Journal
18587,Shuili Xuebao/Journal of Hydraulic Engineering,Journal
18587,Shuili Xuebao/Journal of Hydraulic Engineering,Journal
18587,Shuili Xuebao/Journal of Hydraulic Engineering,Journal
19144,Aquatic Insects,Journal
19144,Aquatic Insects,Journal
19144,Aquatic Insects,Journal
19200156910,Journal of Symplectic Geometry,Journal
19200157055,International Journal of Diabetes Mellitus,Journal
19200157055,International Journal of Diabetes Mellitus,Journal
19700170425,Journal of Military Ethics,Journal
19700170425,Journal of Military Ethics,Journal
19700170455,Journal of Natural Resources Policy Research,Journal
19700170455,Journal of Natural Resources Policy Research,Journal
19700172222,Recent Patents on Mechanical Engineering,Journal
19700174657,Lithuanian Journal of Physics,Journal
19700174665,Turk Patoloji Dergisi,Journal
19700186895,Progress in Superconductivity and Cryogenics (PSAC),Journal
19700186895,Progress in Superconductivity and Cryogenics (PSAC),Journal
19700201308,Journal of Information Technology Research,Journal
19987,Zeitschrift fur Psychosomatische Medizin und Psychotherapie,Journal
19987,Zeitschrift fur Psychosomatische Medizin und Psychotherapie,Journal
19987,Zeitschrift fur Psychosomatische Medizin und Psychotherapie,Journal
19987,Zeitschrift fur Psychosomatische Medizin und Psychotherapie,Journal
20023,Economic Record,Journal
20024,Australian Prescriber,Journal
20325,Transactions of Famena,Journal
21100198496,American Journal of Lifestyle Medicine,Journal
21100198496,American Journal of Lifestyle Medicine,Journal
21100198496,American Journal of Lifestyle Medicine,Journal
21100199128,REVESCO Revista de Estudios Cooperativos,Journal
21100199128,REVESCO Revista de Estudios Cooperativos,Journal
21100201313,Mathematical and Computational Forestry and Natural-Resource Sciences,Journal
21100201313,Mathematical and Computational Forestry and Natural-Resource Sciences,Journal
21100201313,Mathematical and Computational Forestry and Natural-Resource Sciences,Journal
21100201313,Mathematical and Computational Forestry and Natural-Resource Sciences,Journal
21100204505,Australasian Journal of Information Systems,Journal
21100204505,Australasian Journal of Information Systems,Journal
21100204505,Australasian Journal of Information Systems,Journal
21100204505,Australasian Journal of Information Systems,Journal
21100209322,Frattura ed Integrita Strutturale,Journal
21100209322,Frattura ed Integrita Strutturale,Journal
21100217606,International Journal of Community Music,Journal
21100244818,International Journal of Developmental Sciences,Journal
21100244818,International Journal of Developmental Sciences,Journal
21100244818,International Journal of Developmental Sciences,Journal
21100244818,International Journal of Developmental Sciences,Journal
21100244818,International Journal of Developmental Sciences,Journal
21100285431,Bulletin of the Technical Committee on Learning Technology,Trade Journal
21100285431,Bulletin of the Technical Committee on Learning Technology,Trade Journal
21100286450,Bioscience Horizons,Journal
21100286450,Bioscience Horizons,Journal
21100287116,East Asian Journal on Applied Mathematics,Journal
21100320408,"Human Service Organizations Management, Leadership and Governance",Journal
21100320408,"Human Service Organizations Management, Leadership and Governance",Journal
21100320408,"Human Service Organizations Management, Leadership and Governance",Journal
21100320408,"Human Service Organizations Management, Leadership and Governance",Journal
21100374809,Journal of Science and Technology Policy Management,Journal
21100374809,Journal of Science and Technology Policy Management,Journal
21100374809,Journal of Science and Technology Policy Management,Journal
21100374809,Journal of Science and Technology Policy Management,Journal
21100375872,"Journal of Economics, Finance and Administrative Science",Journal
21100401085,Latin American Economic Review,Journal
21100407281,Zeitschrift fur Kristallographie - Crystalline Materials,Journal
21100407281,Zeitschrift fur Kristallographie - Crystalline Materials,Journal
21100407281,Zeitschrift fur Kristallographie - Crystalline Materials,Journal
21100431830,Russian Entomological Journal,Journal
21100431830,Russian Entomological Journal,Journal
21100439340,Communication Sciences and Disorders,Journal
21100439340,Communication Sciences and Disorders,Journal
21100439340,Communication Sciences and Disorders,Journal
21100448516,Journal of Information Technology Education: Innovations in Practice,Journal
21100448516,Journal of Information Technology Education: Innovations in Practice,Journal
21100455428,Communications in Applied and Industrial Mathematics,Journal
21100455428,Communications in Applied and Industrial Mathematics,Journal
21100466404,Cogent Engineering,Journal
21100466404,Cogent Engineering,Journal
21100466404,Cogent Engineering,Journal
21568,Monthly Review,Journal
21568,Monthly Review,Journal
21568,Monthly Review,Journal
21568,Monthly Review,Journal
22194,Washington Law Review,Journal
22385,International maritime health,Journal
22659,Acta Chromatographica,Journal
23949,Minerva Cardioangiologica,Journal
24478,Lithuanian Mathematical Journal,Journal
24618,Algebra Universalis,Journal
24712,Annals of Combinatorics,Journal
25100,Boletin Geologico y Minero,Journal
25100,Boletin Geologico y Minero,Journal
25221,New York Journal of Mathematics,Journal
25507,Informatica,Journal
25507,Informatica,Journal
25507,Informatica,Journal
25507,Informatica,Journal
26333,Continuity and Change,Journal
26333,Continuity and Change,Journal
26386,Electronic Communications in Probability,Journal
26386,Electronic Communications in Probability,Journal
26912,Building Engineer,Journal
26912,Building Engineer,Journal
27414,Tohoku Mathematical Journal,Journal
27536,European Journal of Physics,Journal
28348,Gastroenterology Nursing,Journal
28348,Gastroenterology Nursing,Journal
29448,Review of Radical Political Economics,Journal
29448,Review of Radical Political Economics,Journal
29758,Revista Mexicana de Fisica,Journal
29758,Revista Mexicana de Fisica,Journal
33587,Nomadic Peoples,Journal
36020,Society and Animals,Journal
36020,Society and Animals,Journal
4000148707,Explore: The Journal of Science and Healing,Journal
4000148707,Explore: The Journal of Science and Healing,Journal
4000148707,Explore: The Journal of Science and Healing,Journal
4000148707,Explore: The Journal of Science and Healing,Journal
4000150701,Experimental and Clinical Transplantation,Journal
4400151712,International Journal of Fruit Science,Journal
4400151712,International Journal of Fruit Science,Journal
4400151712,International Journal of Fruit Science,Journal
4400151712,International Journal of Fruit Science,Journal
4500151542,International Journal of Intelligent Information Technologies,Journal
4500151542,International Journal of Intelligent Information Technologies,Journal
4700152498,Archives of Thermodynamics,Journal
4700152642,Journal fur Verbraucherschutz und Lebensmittelsicherheit,Journal
4700152642,Journal fur Verbraucherschutz und Lebensmittelsicherheit,Journal
4700152642,Journal fur Verbraucherschutz und Lebensmittelsicherheit,Journal
4700152642,Journal fur Verbraucherschutz und Lebensmittelsicherheit,Journal
4700152757,Journal of Religion and Spirituality in Social Work,Journal
4700152757,Journal of Religion and Spirituality in Social Work,Journal
4800153108,Research in Organizational Change and Development,Book Series
4800153108,Research in Organizational Change and Development,Book Series
5000153704,Morphology,Journal
5000153902,Journal of Social Work Practice in the Addictions,Journal
5000153902,Journal of Social Work Practice in the Addictions,Journal
5000155902,Radical Philosophy,Journal
5000155902,Radical Philosophy,Journal
5000155902,Radical Philosophy,Journal
5000157201,Bosque,Journal
5300152518,Ethnobotany Research and Applications,Journal
5300152518,Ethnobotany Research and Applications,Journal
55811,Journal of Cytology,Journal
55811,Journal of Cytology,Journal
5600155017,International Journal of Human Rights,Journal
5600155017,International Journal of Human Rights,Journal
56321,European Journal of Inflammation,Journal
56321,European Journal of Inflammation,Journal
5700164168,History and Anthropology,Journal
5700164168,History and Anthropology,Journal
5700164168,History and Anthropology,Journal
5800169155,Ethnopolitics,Journal
5800169155,Ethnopolitics,Journal
5800169155,Ethnopolitics,Journal
5800169166,Congress and the Presidency,Journal
5800169166,Congress and the Presidency,Journal
5800173388,Plankton and Benthos Research,Journal
5800173388,Plankton and Benthos Research,Journal
5800173388,Plankton and Benthos Research,Journal
5800173388,Plankton and Benthos Research,Journal
58622,Biochemistry and Molecular Biology Education,Journal
58622,Biochemistry and Molecular Biology Education,Journal
6000161177,HERD,Journal
6000161177,HERD,Journal
61534,Medycyna wieku rozwojowego,Journal
7000153201,Estudios Atacamenos,Journal
7000153201,Estudios Atacamenos,Journal
7000153201,Estudios Atacamenos,Journal
7000153201,Estudios Atacamenos,Journal
7000153201,Estudios Atacamenos,Journal
7100153137,Transformations in Business and Economics,Journal
7100153137,Transformations in Business and Economics,Journal
7100153137,Transformations in Business and Economics,Journal
7100153137,Transformations in Business and Economics,Journal
7100153137,Transformations in Business and Economics,Journal
73004,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",Conference Proceedings
73004,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",Conference Proceedings
73004,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",Conference Proceedings
73004,"IEEE/ASME International Conference on Advanced Intelligent Mechatronics, AIM",Conference Proceedings
82109,Continuum,Journal
82109,Continuum,Journal
83956,NAD Nordic Studies on Alcohol and Drugs,Journal
83956,NAD Nordic Studies on Alcohol and Drugs,Journal
100147319,International Journal of Mathematical Education in Science and Technology,Journal
100147319,International Journal of Mathematical Education in Science and Technology,Journal
100147319,International Journal of Mathematical Education in Science and Technology,Journal
10800153307,Revista do Colegio Brasileiro de Cirurgioes,Journal
11200153573,London Review of Education,Journal
12100154834,Macedonian Journal of Chemistry and Chemical Engineering,Journal
12100154834,Macedonian Journal of Chemistry and Chemical Engineering,Journal
12542,Berkeley Planning Journal,Journal
12596,Breast Disease,Journal
12596,Breast Disease,Journal
12596,Breast Disease,Journal
12644,Clinical and Experimental Obstetrics and Gynecology,Journal
12644,Clinical and Experimental Obstetrics and Gynecology,Journal
12733,Nebraska Symposium on Motivation,Book Series
13320,Applied Solar Energy (English translation of Geliotekhnika),Journal
13355,Journal of Technical Writing and Communication,Trade Journal
13355,Journal of Technical Writing and Communication,Trade Journal
13421,Psychoanalytic Psychotherapy,Journal
13421,Psychoanalytic Psychotherapy,Journal
